id,slug,name,normalized_name,description,ingredient_kind,foodon_id,wikidata_qid,wikipedia_title,dbpedia_uri,created_at,updated_at
ing-foodon-foodon_03540282,02820-kringles-efsa-foodex2,02820 - kringles (efsa foodex2),02820 kringles efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540282,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401268,0290000-sea-weeds-ec,0290000 - sea weeds (ec),0290000 sea weeds ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401268,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540296,02960-baklava-efsa-foodex2,02960 - baklava (efsa foodex2),02960 baklava efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540296,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540299,02990-pancakes-efsa-foodex2,02990 - pancakes (efsa foodex2),02990 pancakes efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540299,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400693,03-flour-efg,03 flour (efg),03 flour efg,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400693,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400651,03-grasses-ccpr,03 grasses (ccpr),03 grasses ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400651,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540301,03010-macaroons-efsa-foodex2,03010 - macaroons (efsa foodex2),03010 macaroons efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540301,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540302,03020-meringue-efsa-foodex2,03020 - meringue (efsa foodex2),03020 meringue efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540302,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540303,03030-waffles-efsa-foodex2,03030 - waffles (efsa foodex2),03030 waffles efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540303,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540305,03050-lebkuchen-efsa-foodex2,03050 - lebkuchen (efsa foodex2),03050 lebkuchen efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540305,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540306,03060-gingerbread-efsa-foodex2,03060 - gingerbread (efsa foodex2),03060 gingerbread efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540306,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400740,033-milks-ml-ccpr,033 milks (ml) (ccpr),033 milks ml ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400740,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540370,03700-romaines-efsa-foodex2,03700 - romaines (efsa foodex2),03700 romaines efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540370,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540372,03720-escaroles-efsa-foodex2,03720 - escaroles (efsa foodex2),03720 escaroles efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540372,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540374,03740-dandelions-efsa-foodex2,03740 - dandelions (efsa foodex2),03740 dandelions efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540374,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540375,03750-puntarelle-efsa-foodex2,03750 - puntarelle (efsa foodex2),03750 puntarelle efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540375,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540376,03760-radicchio-efsa-foodex2,03760 - radicchio (efsa foodex2),03760 radicchio efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540376,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400744,039-eggs-pe-ccpr,039 eggs (pe) (ccpr),039 eggs pe ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400744,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400694,04-pasta-efg,04 pasta (efg),04 pasta efg,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400694,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401238,0401000-oilseeds-ec,0401000 - oilseeds (ec),0401000 oilseeds ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401238,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401239,0402000-oilfruits-ec,0402000 - oilfruits (ec),0402000 oilfruits ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401239,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540405,04050-pokeweed-efsa-foodex2,04050 - pokeweed (efsa foodex2),04050 pokeweed efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540405,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540421,04210-spinaches-efsa-foodex2,04210 - spinaches (efsa foodex2),04210 spinaches efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540421,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540429,04290-bitterleaves-efsa-foodex2,04290 - bitterleaves (efsa foodex2),04290 bitterleaves efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540429,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540438,04380-purslanes-efsa-foodex2,04380 - purslanes (efsa foodex2),04380 purslanes efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540438,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540439,04390-agretti-efsa-foodex2,04390 - agretti (efsa foodex2),04390 agretti efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540439,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540440,04400-glassworts-efsa-foodex2,04400 - glassworts (efsa foodex2),04400 glassworts efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540440,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540446,04460-chards-efsa-foodex2,04460 - chards (efsa foodex2),04460 chards efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540446,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03400750,045-crustaceans-wc-ccpr,045 crustaceans (wc) (ccpr),045 crustaceans wc ccpr,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03400750,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540450,04500-goosefoot-efsa-foodex2,04500 - goosefoot (efsa foodex2),04500 goosefoot efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540450,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540458,04580-watercresses-efsa-foodex2,04580 - watercresses (efsa foodex2),04580 watercresses efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540458,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540463,04630-witloofs-efsa-foodex2,04630 - witloofs (efsa foodex2),04630 witloofs efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540463,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540468,04680-bracken-efsa-foodex2,04680 - bracken (efsa foodex2),04680 bracken efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540468,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540485,04850-komatsuna-efsa-foodex2,04850 - komatsuna (efsa foodex2),04850 komatsuna efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540485,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540486,04860-mizuna-efsa-foodex2,04860 - mizuna (efsa foodex2),04860 mizuna efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540486,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540491,04910-collards-efsa-foodex2,04910 - collards (efsa foodex2),04910 collards efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540491,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540500,05000-cresses-efsa-foodex2,05000 - cresses (efsa foodex2),05000 cresses efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540500,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401240,0500000-5-cereals-ec,0500000 - 5. cereals (ec),0500000 5 cereals ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401240,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540512,05120-wheatgrass-efsa-foodex2,05120 - wheatgrass (efsa foodex2),05120 wheatgrass efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540512,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540525,05250-broccoli-efsa-foodex2,05250 - broccoli (efsa foodex2),05250 broccoli efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540525,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540526,05260-calabrese-efsa-foodex2,05260 - calabrese (efsa foodex2),05260 calabrese efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540526,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540529,05290-rapini-efsa-foodex2,05290 - rapini (efsa foodex2),05290 rapini efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540529,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540531,05310-cauliflowers-efsa-foodex2,05310 - cauliflowers (efsa foodex2),05310 cauliflowers efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540531,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540539,05390-asparagus-efsa-foodex2,05390 - asparagus (efsa foodex2),05390 asparagus efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540539,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540542,05420-cardoons-efsa-foodex2,05420 - cardoons (efsa foodex2),05420 cardoons efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540542,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540545,05450-celeries-efsa-foodex2,05450 - celeries (efsa foodex2),05450 celeries efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540545,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540555,05550-leeks-efsa-foodex2,05550 - leeks (efsa foodex2),05550 leeks efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540555,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540556,05560-kurrat-efsa-foodex2,05560 - kurrat (efsa foodex2),05560 kurrat efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540556,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540558,05580-rhubarbs-efsa-foodex2,05580 - rhubarbs (efsa foodex2),05580 rhubarbs efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540558,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540571,05710-celtuce-efsa-foodex2,05710 - celtuce (efsa foodex2),05710 celtuce efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540571,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540573,05730-kohlrabies-efsa-foodex2,05730 - kohlrabies (efsa foodex2),05730 kohlrabies efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540573,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540576,05760-garlic-efsa-foodex2,05760 - garlic (efsa foodex2),05760 garlic efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540576,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540579,05790-onions-efsa-foodex2,05790 - onions (efsa foodex2),05790 onions efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540579,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540582,05820-rakkyo-efsa-foodex2,05820 - rakkyo (efsa foodex2),05820 rakkyo efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540582,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03540585,05850-shallots-efsa-foodex2,05850 - shallots (efsa foodex2),05850 shallots efsa foodex2,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03540585,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
ing-foodon-foodon_03401242,0610000-tea-ec,0610000 - tea (ec),0610000 tea ec,FoodOn ingredient or food product class used for normalization.,foodon-product,FOODON_03401242,,,,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
