id,slug,name,normalized_name,description,dish_family_id,primary_category_id,primary_cuisine_id,wikidata_qid,wikipedia_title,dbpedia_uri,origin_text,is_notable,created_at,updated_at
dish-wd-q707788,small-sausage-in-large-sausage,Small sausage in large sausage,small sausage in large sausage,Canonical starter dish entry for Small sausage in large sausage. Associated cuisine: Taiwanese cuisine. Origin: Taiwan. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q707788,,cui-wd-q707908,Q707788,Small sausage in large sausage,,Taiwan,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12069294,smarties,Smarties,smarties,Canonical starter dish entry for Smarties. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12069294,,,Q12069294,Smarties (tablet candy),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3486891,smash,Smash,smash,Canonical starter dish entry for Smash. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3486891,,,Q3486891,Smash (instant mashed potato),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7544790,smint,Smint,smint,Canonical starter dish entry for Smint. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7544790,,,Q7544790,Smint,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q54952474,snack-wrap,Snack Wrap,snack wrap,Canonical starter dish entry for Snack Wrap. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q54952474,cat-wraps-and-rolls-dd6f3471,,Q54952474,Snack Wrap,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3594113,snail-caviar,snail caviar,snail caviar,Canonical starter dish entry for snail caviar. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3594113,,,Q3594113,Snail caviar,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q113114616,snail-pepper-soup,Snail pepper soup,snail pepper soup,Canonical starter dish entry for Snail pepper soup. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q113114616,cat-soups-58c2caa7,,Q113114616,Snail pepper soup,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q16984727,sno-ball,Sno-ball,sno ball,Canonical starter dish entry for Sno-ball. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q16984727,,cui-american-60d23958,Q16984727,Sno-ball,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7548429,snow-skin-mooncake,snow skin mooncake,snow skin mooncake,Canonical starter dish entry for snow skin mooncake. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7548429,,,Q7548429,Snow skin mooncake,,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7548366,snow-white-salad,Snow White salad,snow white salad,Canonical starter dish entry for Snow White salad. Origin: Bulgaria. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7548366,cat-salads-aa3e870c,,Q7548366,Snow White salad,,Bulgaria,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q16931986,sobiyet,şöbiyet,sobiyet,Canonical starter dish entry for şöbiyet. Origin: Turkey. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q16931986,,cui-wd-q654493,Q16931986,Şöbiyet,,Turkey,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1786572,sodd,Sodd,sodd,Canonical starter dish entry for Sodd. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1786572,,,Q1786572,Sodd,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3473983,sodou,șodou,sodou,Canonical starter dish entry for șodou. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3473983,,,Q3473983,Șodou,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q105337075,soetpatats,Soetpatats,soetpatats,Canonical starter dish entry for Soetpatats. Origin: South Africa. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q105337075,,,Q105337075,Soetpatats,,South Africa,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q61366482,soft-khichuri,Soft Khichuri,soft khichuri,Canonical starter dish entry for Soft Khichuri. Origin: Bangladesh. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q61366482,,cui-wd-q4855470,Q61366482,Soft Khichuri,,Bangladesh,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q138479165,soft-shelled-taco,soft-shelled taco,soft shelled taco,Canonical starter dish entry for soft-shelled taco. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q138479165,,,Q138479165,Soft taco,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1051852,soki,Sōki,soki,Canonical starter dish entry for Sōki. Associated cuisine: Okinawan cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1051852,,,Q1051852,Soki,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3425445,sol-over-gudhjem,Sol over Gudhjem,sol over gudhjem,Canonical starter dish entry for Sol over Gudhjem. Origin: Denmark. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3425445,,,Q3425445,Sol over Gudhjem,,Denmark,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q9078656,soldaditos-de-pavia,Soldaditos de Pavía,soldaditos de pavia,Canonical starter dish entry for Soldaditos de Pavía. Associated cuisine: Spanish cuisine. Origin: Spain. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q9078656,,cui-wd-q622512,Q9078656,Soldaditos de Pavía,,Spain,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q124448968,sombe,sombe,sombe,Canonical starter dish entry for sombe. Origin: Uganda. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q124448968,,,Q124448968,Sombe,,Uganda,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q136486535,sombi,Sombi,sombi,Canonical starter dish entry for Sombi. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q136486535,,,Q136486535,Sombi,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q24882667,sooji-toast,Sooji toast,sooji toast,Canonical starter dish entry for Sooji toast. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q24882667,,,Q24882667,Sooji toast,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7562723,soor-ploom,Soor ploom,soor ploom,Canonical starter dish entry for Soor ploom. Origin: Scotland. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7562723,,,Q7562723,Soor ploom,,Scotland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q20427541,sop-saudara,Sop saudara,sop saudara,Canonical starter dish entry for Sop saudara. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q20427541,,cui-wd-q787497,Q20427541,Sop saudara,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3490797,sopa-de-mondongo,Sopa de mondongo,sopa de mondongo,Canonical starter dish entry for Sopa de mondongo. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3490797,,,Q3490797,Sopa de mondongo,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q763843,sopaipilla,Sopaipilla,sopaipilla,Canonical starter dish entry for Sopaipilla. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q763843,,,Q763843,Sopaipilla,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q17485383,soparnik,Soparnik,soparnik,Canonical starter dish entry for Soparnik. Origin: Croatia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q17485383,,,Q17485383,Soparnik,,Croatia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2635144,sorrel-soup,sorrel soup,sorrel soup,Canonical starter dish entry for sorrel soup. Associated cuisine: Belarusian cuisine. Origin: Eastern Europe. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2635144,cat-soups-58c2caa7,,Q2635144,Sorrel soup,,Eastern Europe,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q19898437,sorshe-ilish,sorshe ilish,sorshe ilish,Canonical starter dish entry for sorshe ilish. Associated cuisine: Bangladeshi cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q19898437,,,Q19898437,Shorshe ilish,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q924689,soto-ayam,soto ayam,soto ayam,Canonical starter dish entry for soto ayam. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q924689,,cui-wd-q787497,Q924689,Soto ayam,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12709581,soto-padang,Soto Padang,soto padang,Canonical starter dish entry for Soto Padang. Associated cuisine: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12709581,,cui-wd-q787497,Q12709581,Soto padang,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2919934,sou,Sou,sou,Canonical starter dish entry for Sou. Origin: People's Republic of China. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2919934,,,Q2919934,Sou (pastry),,People's Republic of China,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q107304811,soup-and-bouilli,Soup and bouilli,soup and bouilli,Canonical starter dish entry for Soup and bouilli. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q107304811,cat-soups-58c2caa7,,Q107304811,Soup and bouilli,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7565043,soup-joumou,soup joumou,soup joumou,Canonical starter dish entry for soup joumou. Associated cuisine: Haitian cuisine. Origin: Haiti. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7565043,cat-soups-58c2caa7,,Q7565043,Soup joumou,,Haiti,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q703313,sour-rye-soup,sour rye soup,sour rye soup,Canonical starter dish entry for sour rye soup. Origin: Bohemia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q703313,cat-soups-58c2caa7,,Q703313,Sour cereal soup,,Bohemia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q135921166,south-american,South American,south american,Canonical starter dish entry for South American. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q135921166,,,Q135921166,South American (sandwich),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3965857,spaghetti-alla-carrettiera,Spaghetti alla carrettiera,spaghetti alla carrettiera,Canonical starter dish entry for Spaghetti alla carrettiera. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3965857,cat-pasta-dishes-18ec3e4d,,Q3965857,Spaghetti alla carrettiera,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1236601,spaghetti-alle-vongole,spaghetti alle vongole,spaghetti alle vongole,Canonical starter dish entry for spaghetti alle vongole. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1236601,cat-pasta-dishes-18ec3e4d,cui-wd-q192786,Q1236601,Spaghetti alle vongole,,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12709593,spaghetti-bolognese,spaghetti bolognese,spaghetti bolognese,Canonical starter dish entry for spaghetti bolognese. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12709593,cat-pasta-dishes-18ec3e4d,,Q12709593,Spaghetti bolognese,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q17119279,spaghetti-taco,Spaghetti taco,spaghetti taco,Canonical starter dish entry for Spaghetti taco. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q17119279,cat-pasta-dishes-18ec3e4d,,Q17119279,Spaghetti taco,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7572829,spaghetti-with-meatballs,spaghetti with meatballs,spaghetti with meatballs,Canonical starter dish entry for spaghetti with meatballs. Associated cuisine: Italian-American cuisine. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7572829,cat-pasta-dishes-18ec3e4d,cui-american-60d23958,Q7572829,Spaghetti and meatballs,,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q5971200,spam-musubi,Spam musubi,spam musubi,Canonical starter dish entry for Spam musubi. Origin: Hawaii. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q5971200,,,Q5971200,Spam musubi,,Hawaii,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7573059,spanakorizo,Spanakorizo,spanakorizo,Canonical starter dish entry for Spanakorizo. Associated cuisine: Greek cuisine. Origin: Greece. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7573059,,cui-wd-q744027,Q7573059,Spanakorizo,,Greece,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q2306706,spanish-fricco,Spanish fricco,spanish fricco,Canonical starter dish entry for Spanish fricco. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q2306706,,,Q2306706,Spanish fricco,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q1967823,spare-ribs,spare ribs,spare ribs,Canonical starter dish entry for spare ribs. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q1967823,,,Q1967823,Spare ribs,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q20065,spatzle,spätzle,spatzle,Canonical starter dish entry for spätzle. Associated cuisine: Swabian cuisine. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q20065,,cui-wd-q6661,Q20065,Spätzle,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q132775271,spice-burger,Spice burger,spice burger,Canonical starter dish entry for Spice burger. Origin: Ireland. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q132775271,cat-burgers-09c6dfae,cui-wd-q1068545,Q132775271,Spice Burger,,Ireland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q16847884,spicy-porridge,spicy porridge,spicy porridge,Canonical starter dish entry for spicy porridge. Associated cuisine: Indonesian cuisine. Origin: Indonesia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q16847884,cat-breakfast-dishes-7ff5de50,cui-wd-q787497,Q16847884,Bubur pedas,,Indonesia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12219244,spinach-soup,spinach soup,spinach soup,Canonical starter dish entry for spinach soup. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12219244,cat-soups-58c2caa7,,Q12219244,Spinach soup,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q16522806,sport-slice,Sport slice,sport slice,Canonical starter dish entry for Sport slice. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q16522806,,,Q16522806,Sport szelet,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q879133,spundekas,Spundekäs,spundekas,Canonical starter dish entry for Spundekäs. Associated cuisine: German cuisine. Origin: Germany. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q879133,,cui-wd-q47629,Q879133,Spundekäs,,Germany,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q749593,steak-tartare,steak tartare,steak tartare,Canonical starter dish entry for steak tartare. Associated cuisine: Polish cuisine. Origin: France. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q749593,,cui-wd-q6661,Q749593,Steak tartare,,France,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q123021756,steem,Steem,steem,Canonical starter dish entry for Steem. Origin: United States. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q123021756,,cui-american-60d23958,Q123021756,Steem (peanut butter),,United States,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q30682135,stew-peas,Stew peas,stew peas,Canonical starter dish entry for Stew peas. Associated cuisine: Jamaican cuisine. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q30682135,cat-stews-ce00fa93,,Q30682135,Stew peas,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3051500,sticky-rice-in-bamboo,sticky rice in bamboo,sticky rice in bamboo,Canonical starter dish entry for sticky rice in bamboo. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3051500,cat-rice-dishes-e5a0eea5,,Q3051500,Sticky rice in bamboo,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q3075310,stock,stock,stock,Canonical starter dish entry for stock. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q3075310,cat-soups-58c2caa7,,Q3075310,Stock (food),,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q305329,stoemp,stoemp,stoemp,Canonical starter dish entry for stoemp. Origin: Belgium. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q305329,,cui-belgian-f69a2115,Q305329,Stoemp,,Belgium,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q15042119,stracciatella,stracciatella,stracciatella,Canonical starter dish entry for stracciatella. Associated cuisine: Italian cuisine. Origin: Italy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q15042119,,cui-wd-q192786,Q15042119,Stracciatella (soup),,Italy,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q14916156,strapacky,strapačky,strapacky,Canonical starter dish entry for strapačky. Origin: Slovakia. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q14916156,,,Q14916156,Strapačky,,Slovakia,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q12884882,strapatsada,Strapatsada,strapatsada,Canonical starter dish entry for Strapatsada. Origin: Greece. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q12884882,,cui-wd-q744027,Q12884882,Strapatsada,,Greece,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q131819894,strawberry-pasta,strawberry pasta,strawberry pasta,Canonical starter dish entry for strawberry pasta. Origin: Poland. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q131819894,cat-pasta-dishes-18ec3e4d,cui-wd-q756020,Q131819894,Pasta with strawberries,,Poland,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q39086082,street-food-in-south-korea,street food in South Korea,street food in south korea,Canonical starter dish entry for street food in South Korea. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q39086082,,,Q39086082,Street food in South Korea,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q25842375,street-food-of-thailand,Street food of Thailand,street food of thailand,Canonical starter dish entry for Street food of Thailand. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q25842375,,,Q25842375,Street food of Thailand,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q7623197,strela-candy,Strela candy,strela candy,Canonical starter dish entry for Strela candy. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q7623197,cat-confections-and-sweets-33dd665f,,Q7623197,Strela candy,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
dish-wd-q583054,strepsils,Strepsils,strepsils,Canonical starter dish entry for Strepsils. Seeded from Wikidata with an English Wikipedia sitelink.,fam-wd-q583054,,,Q583054,Strepsils,,,true,2026-04-16T19:12:47+00:00,2026-04-16T19:12:47+00:00
